ID,ID_nm,CODE,SD_nm_rev,ADD,SGG_cd_rev,SGG_nm_rev,HEMD_cd,HEMD_cd2,HEMD_nm,BEMD_cd,BEMD_nm,WGS_X_rev,WGS_Y_rev,yr_2001,yr_2002,yr_2003,yr_2004,yr_2005,yr_2006,yr_2007,yr_2008,yr_2009,yr_2010,yr_2011,yr_2012,yr_2013,yr_2014,yr_2015,yr_2016,yr_2017,yr_2018,yr_2019,yr_2020
534111,,A,충남,충남 천안시 원성동 261-38,34011,천안시 동남구,4413153000,3401153,원성1동,4413110700,원성동,127.1531942,36.8089869,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
534112,,A,충남,충남 천안시 서북구 백석공단1로 20,34012,천안시 서북구,4413356000,3401258,백석동,4413310300,백석동,127.1106802,36.8249515,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534114,,B,충남,충남 천안시 성성동 1-23번지 삼성대로변,34012,천안시 서북구,4413359000,3401261,부성2동,4413310500,성성동,127.1331,36.83935,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
534115,,A,충남,충남 천안시 성거읍 천흥8길7,34012,천안시 서북구,4413325300,3401212,성거읍,4413325322,성거읍 천흥리,127.2073744,36.8834717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534116,이전,A,충남,충남 천안시 동남구 천안천변길 127 맑은물사업소 하수처리장,34011,천안시 동남구,4413157000,3401157,신방동,4413111600,신방동,127.1205787,36.7827607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534341,,C,충남,충남 공주시 사곡면 마곡사로 293-106,34020,공주시,4415039000,3402039,사곡면,4415039026,사곡면 고당리,127.030911,36.5263734,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534342,,A,충남,충남 공주시 봉황로 1,34020,공주시,4415051000,3402051,중학동,4415010200,봉황동,127.1190543,36.4467414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534343,이전,A,충남,충남 공주시 탄천면 안터새말길 34,34020,공주시,4415032000,3402032,탄천면,4415032024,탄천면 안영리,127.0672286,36.3086684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534411,,A,충남,충남 부여군 부여읍 사비로 36 ,34330,부여군,4476025000,3433011,부여읍,4476025028,부여읍 동남리,126.9111654,36.2755268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534421,,A,충남,충남 충남 서산시 대산읍 독곶리 1-2,34050,서산시,4421025000,3405011,대산읍,4421025031,대산읍 독곶리,126.3842298,36.9900707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534421,,A,충남,충남 서산시 대산읍 독곶1로 94,34050,서산시,4421025000,3405011,대산읍,4421025031,대산읍 독곶리,126.3682354,36.9915999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
534422,,A,충남,충남 서산시 중앙로 38-1,34050,서산시,4421053500,3405053,동문2동,4421010200,동문동,126.4551551,36.780125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534423,,A,충남,충남 서산시 대산읍 충의로 1942,34050,서산시,4421025000,3405011,대산읍,4421025021,대산읍 대산리,126.4339459,36.9380064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534424,,A,충남,충남 서산시 성연면 마루들길 15,34050,서산시,4421036000,3405035,성연면,4421036025,성연면 평리,126.460854,36.8390495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534431,,A,충남,충남 당진시 석문면 대호만로 2888-14,34080,당진시,4427032000,3408032,석문면,4427032026,석문면 난지도리,126.4623788,37.0211866,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
534432,,A,충남,충남 당진시 송악읍 사둘구지길 3,34080,당진시,4427025300,3408012,송악읍,4427025340,송악읍 정곡리,126.723473,36.9419131,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
534433,,A,충남,충남 당진시 송산면 유곡로 342-27 ,34080,당진시,4427039000,3408039,송산면,4427039032,송산면 동곡리,126.7163035,36.9764562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534434,,A,충남,충남 당진시 시청1로 1 ,34080,당진시,4427051000,3408051,당진1동,4427010600,수청동,126.6455722,36.889408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534441,,A,충남,충남 아산시 번영로 224번길 20,34040,아산시,4420059000,3404053,온양3동,4420011300,모종동,127.0144179,36.7826765,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534442,,A,충남,충남 아산시 배방읍 배방로 38,34040,아산시,4420025300,3404012,배방읍,4420025324,배방읍 공수리,127.053236,36.7736467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534443,,A,충남,충남 아산시 도고면 기곡리 296-4,34040,아산시,4420040000,3404039,도고면,4420040036,도고면 기곡리,126.8887297,36.7625275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534444,,A,충남,충남 아산시 둔포면 석곡리 1481,34040,아산시,4420036000,3404035,둔포면,4420036032,둔포면 석곡리,127.0608651,36.9202792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534445,,A,충남,충남 아산시 인주면 걸매리 1048,34040,아산시,4420038000,3404037,인주면,4420038024,인주면 걸매리,126.8795422,36.8734797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534451,,A,충남,충남 논산시 시민로 389 ,34060,논산시,4423052000,3406052,부창동,4423010400,부창동,127.086997,36.1993204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534452,,A,충남,충남 논산시 연무읍 안심로 50 연무읍사무소 옥상,34060,논산시,4423025300,3406012,연무읍,4423025321,연무읍 마산리,127.0990219,36.1250941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534461,이전,C,충남,충남 태안군 소원면 파도길 51-19,34380,태안군,4482534000,3438034,소원면,4482534028,소원면 파도리,126.1322025,36.7363857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
534462,,A,충남,충남 태안군 이원면 분지길 14 ,34380,태안군,4482536000,3438036,이원면,4482536024,이원면 포지리,126.2806858,36.8697124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534463,,A,충남,충남 태안군 태안읍 군청6길 30,34380,태안군,4482525000,3438011,태안읍,4482525022,태안읍 남문리,126.3024493,36.7460911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534464,이전,D,충남,충남 태안군 근흥면 가의도길 44-71,34380,태안군,4482533000,3438033,근흥면,4482533029,근흥면 가의도리,125.5590007,36.6260789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534471,,A,충남,충남 예산군 예산읍 신흥길 63,34370,예산군,4481025000,3437011,예산읍,4481025021,예산읍 예산리,126.8488847,36.6774314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534471,,A,충남,충남 예산군 예산읍 주교로 64 ,34370,예산군,4481025000,3437011,예산읍,4481025024,예산읍 주교리,126.832093,36.687115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
534481,이전,A,충남,충남 보령시 중앙로 142-16 ,34030,보령시,4418052500,3403052,대천2동,4418010100,대천동,126.5897997,36.3533925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534482,,A,충남,충남 보령시 주교면 울계큰길 396,34030,보령시,4418041000,3403032,주교면,4418041021,주교면 주교리,126.5693382,36.3908904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534484,,D,충남,충남 보령시 오천면 외연도리 산64,34030,보령시,4418032000,3403033,오천면,4418032030,오천면 외연도리,126.083,36.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534491,,A,충남,충남 홍성군 홍성읍 내포로 136번길 29 ,34360,홍성군,4480025000,3436011,홍성읍,4480025021,홍성읍 오관리,126.6551147,36.597704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534492,,A,충남,충남 홍성군 홍북읍 홍예공원로 8,34360,홍성군,4480025600,3436013,홍북읍,4480025625,홍북읍 신경리,126.6675251,36.6532639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
534501,,A,충남,충남 금산군 금산읍 비호로 69,34310,금산군,4471025000,3431011,금산읍,4471025024,금산읍 상리,127.4904927,36.1072461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534502,폐쇄,A,충남,충남 청양군 청양읍 칠갑산로 7길 54,34350,청양군,4479025000,3435011,청양읍,4479025021,청양읍 읍내리,126.8048347,36.4550845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
534503,,A,충남,충남 청양군 정산면 서정리 44,34350,청양군,4479033000,3435033,정산면,4479033021,정산면 서정리,126.9455943,36.4149197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534510,이전,A,충남,충남 계룡시 엄사면 번영7길 17 ,34070,계룡시,4425031500,3407033,엄사면,4425031521,엄사면 엄사리,127.2379176,36.2870137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
534901,,C,충남,충남 당진시 신평면 매산리 975 서부두 방파제등대 옆,34080,당진시,4427038000,3408038,신평면,4427038032,신평면 매산리,126.82171,36.96839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534902,,C,충남,충남 서산시 대산읍 대죽리 1114 대산항 공원부지,34050,서산시,4421025000,3405011,대산읍,4421025027,대산읍 대죽리,126.42662,37.01258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534903,,C,충남,충남 서천군 장항읍 장산로 270-3,34340,서천군,4477025000,3434011,장항읍,4477025024,장항읍 신창리,126.6903827,36.0079398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
541111,,A,세종,세종 조치원읍 군청로 87-16,29010,세종특별자치시,3611025000,2901011,조치원읍,3611025029,조치원읍 신흥리,127.2918651,36.5925544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
541112,이전,A,세종,세종 아름동 보듬3로 114,29010,세종특별자치시,3611053000,2901059,아름동,3611011300,아름동,127.2468785,36.5123597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
541113,,A,세종,세종 누리로 27 첫마을 6단지 관리사무소 옥상,29010,세종특별자치시,3611051000,2901061,한솔동,3611010600,한솔동,127.25142,36.47611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
541114,,A,세종,세종 부강면 부강외천로 20,29010,세종특별자치시,3611033000,2901033,부강면,3611033021,부강면 부강리,127.3703829,36.5269542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
632121,이전,A,강원,강원 원주시 충정길 12,32020,원주시,4213051500,3202051,중앙동,4213010900,학성동,127.947467,37.3528049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632122,,A,강원,강원 원주시 배울로215,32020,원주시,4213067500,3202068,반곡관설동,4213011700,반곡동,127.9770914,37.3358915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
632122,,A,강원,강원 원주시 단구로 171,32020,원주시,4213054100,3202054,명륜1동,4213010600,명륜동,127.9477941,37.3369455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
632124,,A,강원,강원 원주시 문막읍 건등로 11,32020,원주시,4213025000,3202011,문막읍,4213025026,문막읍 건등리,127.8172693,37.3125761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
632132,이전,A,강원,강원 강릉시 경강로 2179,32030,강릉시,4215054000,3203054,옥천동,4215010900,옥천동,128.9029964,37.7601032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632151,,A,강원,강원 동해시 천곡로 77,32040,동해시,4217051000,3204051,천곡동,4217010100,천곡동,129.1140747,37.5248249,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632161,,A,강원,강원 삼척시 남양길 11,32070,삼척시,4223057000,3207052,성내동,4223012000,남양동,129.1684541,37.4426204,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632171,,A,강원,강원 평창군 평창읍 종부로 61,32340,평창군,4276025000,3234011,평창읍,4276025025,평창읍 종부리,128.3890288,37.360467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
632371,,C,강원,강원 정선군 북평면 송석길 146-7,32350,정선군,4277034000,3235034,북평면,4277034023,북평면 남평리,128.6652878,37.4305927,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632372,,A,강원,강원 정선군 정선읍 정선로 1331,32350,정선군,4277025000,3235011,정선읍,4277025021,정선읍 봉양리,128.6617003,37.3798549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
632421,,C,강원,강원 고성군 간성읍 흘리령1길 63,32400,고성군,4282025000,3240011,간성읍,4282025037,간성읍 흘리,128.3841583,38.2865154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632431,,C,강원,강원 횡성군 강림면 태종로 42 강림면사무소,32320,횡성군,4273038000,3232038,강림면,4273038021,강림면 강림리,128.125127,37.3602115,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632432,,A,강원,강원 횡성군 횡성읍 중앙로 30,32320,횡성군,4273025000,3232011,횡성읍,4273025022,횡성읍 읍하리,127.9830832,37.4897729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
632441,,A,강원,강원 고성군 간성읍 수성로 160,32400,고성군,4282025000,3240011,간성읍,4282025025,간성읍 상리,128.4636679,38.381143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
632451,,A,강원,강원 양양군 양양읍 남문로 39 군의회 옥상,32410,양양군,4283025000,3241011,양양읍,4283025024,양양읍 군행리,128.6182088,38.0750048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
632461,,A,강원,강원 속초시 중앙시장로 43 금호동주민센터 옥상,32060,속초시,4221054000,3206054,금호동,4221010300,중앙동,128.588219,38.2068721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
632472,,A,강원,강원 철원군 갈말읍 삼부연로 51 철원문화원 옥상,32360,철원군,4278025600,3236013,갈말읍,4278025621,갈말읍 신철원리,127.3130314,38.1466739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
632481,,A,강원,강원 홍천군 홍천읍 연봉동로 27 홍천기상관측소,32310,홍천군,4272025000,3231011,홍천읍,4272025029,홍천읍 연봉리,127.8802623,37.6837769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
632491,,A,강원,강원 영월군 영월읍 하송리 81-107 능동배수펌프장 정문,32330,영월군,4275025000,3233011,영월읍,4275025022,영월읍 하송리,128.4624498,37.173925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
632501,이전,A,강원,강원 화천군 화천읍 화천새싹길 45 화천군청,32370,화천군,4279025000,3237011,화천읍,4279025021,화천읍 아리,127.7081592,38.1061001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
632511,,A,강원,강원 태백시 태붐로 21 시청 정문방향 주차장,32050,태백시,4219054000,3205054,상장동,4219010100,황지동,128.9859976,37.1639941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
632521,,A,강원,강원 인제군 인제읍 남북리 426-1 인제군기상관측소 지상,32390,인제군,4281025000,3239011,인제읍,4281025022,인제읍 남북리,128.1668661,38.060069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
633122,이전,A,충북,충북 충주시 중원대로 3324,33020,충주시,4313058000,3302058,호암.직동,4313010700,호암동,127.9260719,36.9644759,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
633122,,A,충북,충북 충주시 사직산21길 34 ,33020,충주시,4313057100,3302057,문화동,4313012700,문화동,127.928121,36.9709205,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
633123,이전,A,충북,충북 충주시 칠금중앙로 37,33020,충주시,4313062500,3302062,칠금.금릉동,4313011600,칠금동,127.9191691,36.9821072,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633124,,A,충북,충북 충주시 중앙탑면 기업도시로 237,33020,충주시,4313038500,3302044,중앙탑면,4313038526,중앙탑면 용전리,127.8226101,37.0167149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633125,이전,A,충북,충북 충주시 살미면 세성리 335-2 ,33020,충주시,4313031000,3302031,살미면,4313031021,살미면 세성리,127.9645404,36.9053679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633131,이전,A,충북,충북 제천시 내제로 318,33030,제천시,4315051000,3303051,교동,4315011600,장락동,128.220703,37.1451637,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
633131,,A,충북,충북 제천시 의병대로 29,33030,제천시,4315054700,3303071,영서동,4315010200,서부동,128.2040611,37.1393902,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
633132,,A,충북,충북 제천시 청풍호로8길 7,33030,제천시,4315054700,3303071,영서동,4315011000,영천동,128.2008578,37.1241124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633133,이전,A,충북,충북 제천시 청풍면 청풍호로 2115 청풍면행정복지센터 지상,33030,제천시,4315032000,3303032,청풍면,4315032041,청풍면 물태리,128.1684327,37.0007053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633211,,A,충북,충북 청주시 청원구 오창읍 오창중앙로 48 각리중학교 옥상,33044,청주시 청원구,4311425300,3304412,오창읍,4311425344,오창읍 각리,127.4220215,36.7090518,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
633213,,A,충북,충북 청주시 서원구 원흥로 81,33042,청주시 서원구,4311255000,3304255,산남동,4311210400,산남동,127.46736,36.61366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
633214,이전,A,충북,충북 청주시 흥덕구 오송읍 오송생명로 150,33043,청주시 흥덕구,4311325000,3304311,오송읍,4311325026,오송읍 연제리,127.32512,36.63249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
633215,,A,충북,충북 청주시 상당구 가덕면 보청대로 4650,33041,청주시 상당구,4311133000,3304133,가덕면,4311133027,가덕면 인차리,127.5483015,36.5534185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633311,폐쇄,A,충북,충북 단양군 매포읍 평동33길 3,33380,단양군,4380025300,3338012,매포읍,4380025327,매포읍 평동리,128.2958124,37.0332222,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
633312,,A,충북,충북 단양군 단성면 충혼로 52-1 단성보건지소 ,33380,단양군,4380036000,3338031,단성면,4380036025,단성면 하방리,128.3208202,36.9391394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
633313,,A,충북,충북 단양군 단양읍 별곡 6길 26 공설운동장 공중화장실 옥상,33380,단양군,4380025000,3338011,단양읍,4380025025,단양읍 별곡리,128.3656,36.9872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
633361,이전,C,충북,충북 괴산군 청천면 송문로덕평길 54-13,33360,괴산군,4376036000,3336036,청천면,4376036040,청천면 덕평리,127.8047066,36.7309051,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633362,이전,A,충북,충북 괴산군 괴산읍 서부리 377-1,33360,괴산군,4376025000,3336011,괴산읍,4376025022,괴산읍 서부리,127.7893038,36.8075704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
633363,,A,충북,충북 괴산군 감물면 충민로신대길 13 감물면사무소 지상,33360,괴산군,4376031000,3336031,감물면,4376031026,감물면 광전리,127.874936,36.8366915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633411,,A,충북,충북 진천군 진천읍 상산로 65,33350,진천군,4375025000,3335011,진천읍,4375025024,진천읍 읍내리,127.4412325,36.8550899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
633412,,A,충북,충북 진천군 덕산읍 대월로 90 혁신도시공원 관리사무소 옥상,33350,진천군,4375025300,3335012,덕산읍,4375025325,덕산읍 두촌리,127.5390414,36.9018115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633461,이전,C,충북,충북 음성군 금왕읍 무극로 370 금왕공설운동장 내,33370,음성군,4377025300,3337012,금왕읍,4377025322,금왕읍 금석리,127.6044019,36.9933169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
633462,,A,충북,충북 음성군 음성읍 중앙로 49 음성군보건소 건강증진센터 옥상,33370,음성군,4377025000,3337011,음성읍,4377025021,음성읍 읍내리,127.6888338,36.9285403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
633463,,A,충북,충북 음성군 소이면 대장리 93-1 소이면 전천후게이트볼장 공터,33370,음성군,4377031000,3337031,소이면,4377031021,소이면 대장리,127.75747,36.9227886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
633471,,A,충북,충북 영동군 영동읍 계산로 2길 25 ,33340,영동군,4374025000,3334011,영동읍,4374025021,영동읍 계산리,127.7777878,36.1727547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
633481,,A,충북,충북 증평군 증평읍 송산리 123-2번지 ,33390,증평군,4374525000,3339014,증평읍,4374525032,증평읍 송산리,127.58703,36.79219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
633491,,A,충북,충북 보은군 보은읍 삼산로 50 보은읍 행정복지센터 옥상,33320,보은군,4372025000,3332011,보은읍,4372025021,보은읍 삼산리,127.7169616,36.4834168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
634111,,A,충북,충북 옥천군 옥천읍 중앙로 99 옥천군청 통합관제센터 옥상,33330,옥천군,4373025000,3333011,옥천읍,4373025038,옥천읍 삼양리,127.5714984,36.3065553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
735111,,A,전북,전북 전주시 완산구 용리로 107 전주시립삼천도서관 옥상,35011,전주시 완산구,4511170100,3501167,삼천1동,4511113700,삼천동1가,127.1216931,35.7989251,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735114,,A,전북,전북 전주시 덕진구 서귀로 107 전주시 청소년 자유센터옥상,35012,전주시 덕진구,4511360000,3501260,팔복동,4511311000,팔복동3가,127.0875162,35.8513067,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735114,,A,전북,전북 전주시 덕진구 팔복동 2가 797-3,35012,전주시 덕진구,4511360000,3501260,팔복동,4511310900,팔복동2가,127.081599,35.8642493,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735115,,A,전북,전북 전주시 덕진구 동부대로 1183,35012,전주시 덕진구,4511364200,3501266,송천2동,4511312200,송천동2가,127.1168894,35.868047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
735116,이전,B,전북,전북 전주시 완산구 서신동 884 통일광장사거리,35011,전주시 완산구,4511168000,3501166,서신동,4511112900,서신동,127.123,35.8334,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
735116,,B,전북,전북 전주시 덕진구 금암동 796,35012,전주시 덕진구,4511358000,3501258,금암1동,4511310700,금암동,127.1353,35.8348,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
735117,,A,전북,전북 전주시 덕진구 중동로 150,35012,전주시 덕진구,4511367000,3501270,혁신동,4511313200,장동,127.0631403,35.8464414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
735121,이전,A,전북,전북 군산시 대학로 215 신풍동주민센터,35020,군산시,4513055000,3502055,신풍동,4513011000,문화동,126.7007973,35.9728325,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735121,,A,전북,전북 전북 군산시 중앙로 1가 13-1 ,35020,군산시,4513053000,3502053,월명동,4513011800,중앙로1가,126.7125228,35.98746,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735122,,A,전북,전북 군산시 외항1길 222  롯데주류3층 옥상,35020,군산시,4513071000,3502072,소룡동,4513014600,소룡동,126.6511808,35.9761694,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735123,,A,전북,전북 군산시 번영로 339-5 ,35020,군산시,4513068000,3502068,개정동,4513013900,개정동,126.7543927,35.9643884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
735124,,A,전북,전북 군산시 산성로 200 ,35020,군산시,4513031000,3502031,옥산면,4513031021,옥산면 옥산리,126.7483114,35.9394776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
735125,,A,전북,전북 군산시 새만금북로 43 ,35020,군산시,4513071000,3502072,소룡동,4513014800,비응도동,126.5410784,35.9437977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
735131,,A,전북,전북 익산시 삼기면 황금로 513 ,35030,익산시,4514043000,3503043,삼기면,4514043021,삼기면 간촌리,126.9839596,36.0202945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
735132,,A,전북,전북 익산시 인북로32길 1 익산시의회 옥상,35030,익산시,4514059500,3503059,남중동,4514011300,남중동,126.9579267,35.9482129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
735133,,A,전북,전북 익산시 무왕로 1338 익산소방서옥상,35030,익산시,4514067000,3503069,팔봉동,4514012700,팔봉동,127.0051158,35.9620334,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
735133,,A,전북,전북 익산시 팔봉동 850 ,35030,익산시,4514067000,3503069,팔봉동,4514012700,팔봉동,127.0046105,35.9616687,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
735134,,A,전북,전북 익산시 배산로 189-10 청소년 문화의집 옥상,35030,익산시,4514061000,3503061,모현동,4514011500,모현동2가,126.9411365,35.9546903,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
735135,,A,전북,전북 익산시 용동면 용동 1길 80-4 용동복지회관 옥상,35030,익산시,4514044000,3503044,용동면,4514044024,용동면 대조리,126.9917058,36.1097017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
735136,,A,전북,전북 익산시 함열중앙로 83 익산시청 북부청상 옥상,35030,익산시,4514025000,3503011,함열읍,4514025021,함열읍 와리,126.9664791,36.0785647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
